time,signal,close,st_distance_atr,body_atr,close_position,ATR_pct,ER20,ADX14,range_atr,break_high20,break_distance_atr,bars_since_flip,trend_age,MA30_slope,future_MFE_10,future_MFE_20,future_MAE_20,future_return_20,success_label,RSI14,volume,vol_ratio,htf_dir,align,squeeze,bbw_rank,reverse_signal_price,exit_result,pnl_pct
2022-07-22 15:45:00,-1,23291.6,3.088,0.2236,0.6653,0.6126,0.1144,29.99,0.5319,23752.3,-3.2288,39,0,0.0025,2.7802,5.5303,0.4562,2.9513,1,41.37,88.11,0.225,1,0,0,37.0,22895.4,TP,1.701
2022-07-23 04:45:00,1,22895.4,-3.4689,0.6376,0.0581,0.3754,0.2401,17.41,1.0611,22969.9,-0.8668,52,0,0.0735,1.1844,1.1844,4.2676,-1.0006,0,55.02,84.54,1.701,-1,0,1,10.0,22659.6,SL,-1.03
2022-07-23 09:00:00,-1,22659.6,3.6105,0.4585,1.0,0.4735,0.0733,19.68,1.2209,22997.2,-3.1464,17,0,-0.0596,4.0402,5.1986,0.4744,1.538,1,39.32,217.51,2.676,-1,1,0,44.0,22438.6,TP,0.975
2022-07-23 22:30:00,1,22438.6,-3.2396,0.294,0.2755,0.4426,0.4071,23.29,1.0672,22480.0,-0.4168,54,0,0.0543,2.2875,2.2875,1.4901,-0.4385,0,62.4,179.42,0.88,-1,0,0,71.0,22625.6,TP,0.833
2022-07-25 00:00:00,-1,22625.6,3.3043,0.3628,0.9708,0.5396,0.0984,11.27,0.6462,23007.9,-3.1312,102,0,-0.0256,6.2075,7.2141,0.3047,3.1623,1,43.97,42.56,0.295,1,0,0,49.0,22111.0,TP,2.274
2022-07-25 20:15:00,1,22111.0,-3.1574,0.438,0.3694,0.6205,0.2371,25.99,1.2055,22188.2,-0.5627,81,0,0.0334,1.1166,1.1166,8.2789,-4.6235,0,61.51,1957.54,1.998,-1,0,0,77.0,21700.0,SL,-1.859
2022-07-25 22:30:00,-1,21700.0,3.569,0.4237,0.9917,0.7722,0.1312,23.3,1.1572,22264.2,-3.3671,9,0,-0.0163,4.3262,5.142,0.3312,2.9046,1,39.54,7277.02,2.931,-1,1,0,84.0,20931.1,TP,3.543
2022-07-26 21:15:00,1,20931.1,-3.8861,1.6477,0.0,0.5025,0.1069,16.51,1.7722,21115.7,-1.7551,91,0,-0.0056,3.4522,3.4522,0.9821,0.9947,1,49.39,119.62,1.492,-1,0,1,36.0,22947.1,TP,9.632
2022-07-28 08:15:00,-1,22947.1,3.2018,0.6561,0.7006,0.4038,0.2722,31.46,1.0058,23298.0,-3.7867,140,0,0.0572,1.3327,3.8709,2.5964,-0.848,0,46.63,73.21,0.898,1,0,0,45.0,23497.1,SL,-2.397
2022-07-28 15:15:00,1,23497.1,-2.1812,1.4574,0.9621,0.7485,0.3168,17.93,1.7718,23267.8,1.3038,28,0,0.1078,3.4333,3.4333,0.4071,1.6283,1,70.69,646.87,2.457,1,1,0,63.0,23604.3,TP,0.456
2022-07-29 11:30:00,-1,23604.3,2.2806,1.6436,0.2037,0.5441,0.536,22.23,2.4277,24444.0,-6.5379,81,0,-0.0771,1.5292,1.5292,4.8725,-0.4414,0,30.6,805.79,4.646,1,0,0,75.0,24132.4,SL,-2.237
2022-07-29 14:15:00,1,24132.4,-2.8278,0.5861,0.6234,0.7699,0.0984,28.83,1.3962,24130.0,0.0129,11,0,0.0334,0.4849,0.4849,2.8655,-1.1458,0,64.09,633.44,2.258,1,1,0,84.0,23736.2,SL,-1.642
2022-07-30 04:30:00,-1,23736.2,3.2268,0.2705,1.0,0.4486,0.2014,25.89,0.4536,24136.9,-3.7631,57,0,-0.0509,0.1925,0.1925,2.0332,-0.7988,0,43.12,108.58,1.166,1,0,1,5.0,23952.1,SL,-0.91
2022-07-30 11:45:00,1,23952.1,-3.5067,0.8561,0.0747,0.3424,0.1856,19.43,1.1914,24053.0,-1.2304,29,0,0.099,8.7058,8.7058,0.4256,2.6265,1,57.31,42.57,0.365,1,1,1,20.0,23915.7,SL,-0.152
2022-07-30 19:45:00,-1,23915.7,2.4549,1.334,0.2258,0.5488,0.3413,31.89,1.9877,24600.0,-5.2134,32,0,-0.0635,3.1564,3.1564,1.1938,0.7054,1,26.29,472.21,5.121,1,0,0,85.0,23802.6,TP,0.473
2022-07-31 11:00:00,1,23802.6,-2.9674,0.2877,0.5228,0.3096,0.1291,19.16,1.4277,23850.1,-0.6447,61,0,0.0372,0.7994,0.7994,2.66,-0.0819,0,56.4,136.99,2.59,-1,0,0,43.0,23583.1,SL,-0.922
2022-07-31 21:45:00,-1,23583.1,2.9408,0.5315,0.4387,0.5082,0.1155,13.21,0.9662,24193.5,-5.0929,43,0,-0.0557,2.9394,2.9394,0.01,0.6971,1,38.47,42.76,0.156,-1,1,0,81.0,23317.6,TP,1.126
2022-08-01 14:15:00,1,23317.6,-3.43,0.765,0.2032,0.6324,0.0096,18.33,1.4486,23499.8,-1.2357,66,0,0.022,1.1285,1.1285,3.2512,-1.6057,0,55.39,321.91,2.168,-1,0,0,82.0,22925.0,SL,-1.684
2022-08-01 17:30:00,-1,22925.0,2.7458,0.437,0.2722,0.55,0.182,18.53,1.1158,23499.8,-4.5585,13,0,-0.0913,0.6884,0.6884,1.6282,-0.6718,0,32.16,1487.94,3.366,-1,1,0,85.0,23357.9,SL,-1.888
2022-08-01 23:15:00,1,23357.9,-2.7812,0.1582,0.7418,0.4764,0.4458,17.93,0.9049,23388.4,-0.2741,23,0,0.0098,0.7108,0.7108,5.0134,-2.35,0,66.86,84.32,1.002,-1,0,0,70.0,22996.1,SL,-1.549
2022-08-02 01:45:00,-1,22996.1,2.9844,0.2379,0.483,0.488,0.0985,18.76,0.9169,23437.0,-3.9285,10,0,0.0272,1.7473,2.0859,0.6371,0.4923,1,40.91,105.47,1.239,-1,1,0,79.0,22953.9,TP,0.184
2022-08-02 14:30:00,1,22953.9,-2.7956,0.8011,0.5771,0.7075,0.2407,18.47,2.6501,23094.4,-0.8651,51,0,0.0252,3.1642,3.1642,0.8651,0.4814,1,56.02,542.36,4.286,-1,0,1,38.0,22781.2,SL,-0.752
2022-08-03 00:30:00,-1,22781.2,2.5837,0.3369,0.0707,0.4613,0.3078,17.0,0.9696,23146.2,-3.4732,40,0,-0.1848,0.9068,0.9068,1.6957,-0.6918,0,33.93,83.28,1.51,1,0,0,43.0,23011.3,SL,-1.01
2022-08-03 06:30:00,1,23011.3,-3.1978,0.4032,0.1636,0.2845,0.3104,22.15,0.588,23057.1,-0.6995,24,0,-0.0328,5.4206,6.7005,0.7835,1.6531,1,60.39,12.89,0.302,1,1,0,48.0,23009.0,SL,-0.01
2022-08-03 22:30:00,-1,23009.0,2.6405,0.9409,0.2591,0.3936,0.5338,27.26,1.492,23550.0,-5.9744,64,0,-0.1228,3.1219,3.1219,2.3224,-0.2881,0,25.19,176.7,2.914,1,0,0,79.0,23208.8,SL,-0.868
2022-08-04 01:30:00,1,23208.8,-2.5802,0.8841,0.9512,0.4362,0.0979,31.5,0.9305,23362.7,-1.5202,12,0,-0.0641,0.1037,0.1037,3.8613,-1.212,0,56.56,166.2,1.472,-1,0,0,90.0,22927.5,SL,-1.212
2022-08-04 06:30:00,-1,22927.5,3.2953,0.7329,0.6837,0.435,0.3024,15.72,1.6072,23219.3,-2.9257,20,0,0.0565,1.6193,1.6193,0.9545,0.0977,1,39.14,104.21,1.47,-1,1,0,44.0,23030.6,SL,-0.45
2022-08-04 13:45:00,1,23030.6,-3.5683,0.6125,0.0,0.4027,0.2862,20.13,1.1365,23092.0,-0.6621,29,0,0.0635,1.1107,1.1107,7.0867,-2.1211,0,58.22,151.52,1.695,-1,0,1,36.0,22595.5,SL,-1.889
2022-08-04 17:00:00,-1,22595.5,2.9941,0.099,0.4926,0.5277,0.1916,15.64,0.795,23136.0,-4.5327,13,0,-0.0688,1.8626,1.8626,1.0525,0.4806,1,33.23,209.27,1.035,-1,1,0,77.0,22887.3,SL,-1.291
2022-08-05 01:45:00,1,22887.3,-2.247,1.6247,0.8463,0.3464,0.6115,17.04,2.1746,22774.6,1.4216,35,0,0.1257,4.4955,6.9136,0.3267,1.7193,1,72.62,186.06,1.577,-1,0,0,58.0,23019.2,TP,0.576
2022-08-05 12:45:00,-1,23019.2,3.0572,0.7516,0.5353,0.467,0.1706,40.29,1.6194,23450.0,-4.007,44,0,-0.0157,1.2203,1.904,3.155,0.8106,1,38.12,1627.18,6.143,1,0,0,65.0,23182.3,SL,-0.709
2022-08-05 21:15:00,1,23182.3,-2.6125,0.2722,0.7445,0.4231,0.2181,16.99,1.5845,23176.8,0.0561,34,0,0.0454,1.3734,1.7089,0.933,0.179,1,65.16,287.19,1.143,1,1,0,53.0,23196.2,TP,0.06
2022-08-06 17:15:00,-1,23196.2,3.9551,2.0257,0.8268,0.2539,0.0076,14.14,2.9222,23230.0,-0.5739,80,0,0.0138,1.8678,1.8678,0.9135,0.1461,1,51.36,160.02,3.176,1,0,1,49.0,23097.8,TP,0.424
2022-08-07 12:00:00,1,23097.8,-2.8092,1.4327,0.5768,0.1849,0.181,16.24,2.4838,23045.4,1.2267,75,0,0.0998,1.9992,4.6492,2.5095,0.568,1,66.87,221.16,3.437,-1,0,0,76.0,23087.2,SL,-0.046
2022-08-07 16:00:00,-1,23087.2,3.902,1.2826,0.9887,0.2293,0.1625,24.06,1.8455,23183.2,-1.8134,16,0,0.0769,0.221,0.221,5.8822,-1.1872,0,53.23,49.57,1.015,-1,1,0,69.0,23218.1,SL,-0.567
2022-08-07 17:15:00,1,23218.1,-3.2308,0.17,0.3225,0.2762,0.2716,22.75,1.3004,23296.4,-1.2209,5,0,0.1252,0.9636,2.8145,1.1492,0.1912,1,65.63,49.41,0.958,-1,0,0,67.0,23101.2,SL,-0.503
2022-08-07 23:15:00,-1,23101.2,3.0857,0.1827,0.5831,0.2677,0.2249,23.33,1.0316,23398.6,-4.8086,24,0,0.0442,0.0016,0.0016,4.094,-0.8489,0,37.81,49.91,1.491,1,0,0,66.0,23251.0,SL,-0.648
2022-08-08 00:15:00,1,23251.0,-3.6635,0.4819,0.0021,0.3079,0.0835,20.66,1.3326,23398.6,-2.0618,4,0,0.0746,0.989,2.0785,1.1496,0.5767,1,53.85,62.47,1.74,1,1,0,67.0,23992.3,TP,3.188
2022-08-08 15:45:00,-1,23992.3,3.2134,0.439,0.7113,0.4101,0.0706,36.05,1.0102,24240.7,-2.5245,62,0,0.0249,1.4787,1.9919,1.1992,-0.3009,0,46.62,59.86,0.19,1,0,0,67.0,23104.5,TP,3.7
2022-08-10 08:45:00,1,23104.5,-2.8739,0.8518,0.5823,0.2454,0.4329,14.16,1.5325,23064.0,0.7142,164,0,0.1047,1.8429,18.9354,2.0563,3.962,1,66.08,95.13,2.234,-1,0,0,36.0,23603.2,TP,2.158
2022-08-10 18:45:00,-1,23603.2,3.3029,0.4971,0.6893,0.4756,0.4336,31.81,1.6,24089.6,-4.3331,40,0,0.1227,0.5675,0.5675,5.3166,-1.4888,0,39.58,514.6,3.152,1,0,0,66.0,23899.7,SL,-1.256
2022-08-10 21:30:00,1,23899.7,-3.9459,1.1825,0.0731,0.6118,0.0313,27.22,2.2159,24100.0,-1.3699,11,0,-0.0012,0.8836,4.0371,0.6593,1.2799,1,56.4,699.45,3.983,1,1,0,62.0,24341.5,TP,1.849
2022-08-11 15:45:00,-1,24341.5,2.9983,0.3693,0.4977,0.6097,0.0807,29.92,0.7351,24908.2,-3.8185,73,0,-0.0263,1.7223,2.0369,0.4777,0.5599,1,40.8,396.62,0.664,1,0,0,50.0,23962.0,TP,1.559
2022-08-12 15:30:00,1,23962.0,-2.965,0.1222,0.5422,0.3518,0.1598,17.01,0.8292,23969.4,-0.0878,95,0,-0.0126,1.3511,3.7284,0.1388,0.563,1,62.09,72.76,0.803,-1,0,0,39.0,24405.5,TP,1.851
2022-08-13 08:45:00,-1,24405.5,2.7341,0.6953,0.2955,0.3636,0.4568,34.23,1.3004,24880.0,-5.3468,69,0,-0.0335,0.5093,1.2745,2.6424,-0.2172,0,34.29,110.98,0.87,1,0,0,64.0,24599.7,SL,-0.796
2022-08-14 02:45:00,1,24599.7,-3.0303,0.0284,0.3744,0.3288,0.1121,13.23,0.2411,24633.0,-0.4117,72,0,0.093,0.4488,5.3851,1.2511,1.1159,1,58.4,59.57,1.394,1,1,0,64.0,24672.3,TP,0.295
2022-08-14 09:00:00,-1,24672.3,3.1252,0.1321,0.7038,0.4143,0.0809,22.86,0.6143,25035.3,-3.5509,25,0,0.0313,1.4898,2.6637,1.0154,0.6659,1,49.96,52.69,0.331,1,0,0,97.0,24640.9,TP,0.127
2022-08-15 01:45:00,1,24640.9,-2.4167,1.0662,0.9292,0.4004,0.2764,27.33,1.3591,24555.0,0.8706,67,0,0.1209,5.7173,5.7173,5.6727,-2.0604,0,68.89,331.81,4.073,-1,0,0,74.0,24417.7,SL,-0.906
2022-08-15 06:15:00,-1,24417.7,2.4998,1.0197,0.1766,0.6177,0.0133,31.78,1.5468,25205.0,-5.2197,18,0,0.0353,3.5802,3.5802,0.0,0.9682,1,37.68,294.87,1.417,1,0,0,84.0,24183.8,TP,0.958
2022-08-16 01:15:00,1,24183.8,-3.1533,0.0113,0.1993,0.4396,0.0786,26.85,0.5099,24200.0,-0.1524,76,0,0.0199,0.5616,0.5616,3.5889,-0.7356,0,55.92,330.67,2.074,-1,0,0,54.0,24139.2,SL,-0.184
2022-08-16 03:15:00,-1,24139.2,3.9239,2.1503,0.8767,0.5204,0.0394,25.2,2.4528,24243.5,-0.8304,8,0,0.0415,2.6821,2.6821,0.1815,0.5083,1,52.46,150.12,0.907,-1,1,0,64.0,23973.5,TP,0.686
2022-08-17 01:00:00,1,23973.5,-3.2573,0.4468,0.1143,0.3445,0.0169,15.55,0.6672,24037.3,-0.7726,87,0,0.0514,1.2509,5.2348,0.8961,1.4996,1,56.13,57.75,1.145,-1,0,1,28.0,23858.5,SL,-0.48
2022-08-17 07:30:00,-1,23858.5,2.3356,1.6178,0.1551,0.5148,0.1369,37.58,1.9263,24440.2,-4.736,26,0,-0.0223,1.2587,2.5288,0.5911,0.6182,1,35.81,410.48,1.963,1,0,0,100.0,23507.9,TP,1.469
2022-08-18 10:00:00,1,23507.9,-3.5553,0.445,0.1023,0.2352,0.1346,14.78,1.3965,23549.1,-0.7453,106,0,0.04,1.666,1.666,2.6935,-0.4339,0,59.84,79.79,2.55,-1,0,1,30.0,23262.3,SL,-1.045
2022-08-18 16:30:00,-1,23262.3,2.4318,1.0676,0.0169,0.2815,0.3691,15.85,1.176,23600.0,-5.1578,26,0,-0.0938,0.3543,0.3543,2.7309,-0.5021,0,29.38,89.65,1.934,-1,1,0,77.0,21308.1,TP,8.401
2022-08-20 07:00:00,1,21308.1,-3.3146,0.0399,0.0563,0.3879,0.2493,20.69,0.7091,21324.0,-0.1924,154,0,0.1734,0.6449,0.6449,2.2857,-0.314,0,59.69,369.05,4.03,-1,0,1,9.0,21012.4,SL,-1.388
2022-08-20 19:00:00,-1,21012.4,2.2584,1.1307,0.0835,0.3969,0.3831,12.4,1.7806,21352.1,-4.0731,48,0,-0.0987,2.934,2.934,2.7913,-0.74,0,30.41,329.54,2.429,-1,1,0,54.0,21219.8,SL,-0.987
2022-08-21 00:30:00,1,21219.8,-3.1871,0.4221,0.2222,0.4723,0.1632,17.82,0.6736,21284.0,-0.6406,22,0,0.0106,1.1256,1.1256,0.5917,-0.1593,0,54.78,60.52,0.678,-1,0,0,74.0,21492.1,TP,1.283
2022-08-21 22:15:00,-1,21492.1,3.6381,1.4068,0.8327,0.5596,0.0363,21.65,1.9182,21788.8,-2.4669,87,0,0.0232,0.7658,1.0742,1.45,0.0768,1,50.94,297.61,2.352,1,0,1,62.0,21265.1,TP,1.056
2022-08-22 10:30:00,1,21265.1,-3.2285,0.0262,0.224,0.5021,0.1341,21.84,0.828,21471.6,-1.9342,49,0,-0.066,0.7053,1.1577,1.6644,0.3179,1,51.0,131.99,0.436,-1,0,0,91.0,21020.3,SL,-1.151
2022-08-22 18:45:00,-1,21020.3,3.1937,0.2222,0.7468,0.426,0.3485,17.68,0.785,21542.4,-5.8302,33,0,-0.0921,0.3037,0.3037,4.488,-1.8387,0,31.26,364.85,3.241,-1,1,0,83.0,21406.8,SL,-1.839
2022-08-22 23:45:00,1,21406.8,-2.4752,1.1787,0.8702,0.3908,0.4489,15.39,1.4178,21316.4,1.0807,20,0,0.0245,0.7077,0.7077,2.1745,-0.6554,0,67.66,187.19,3.291,-1,0,0,67.0,21034.9,SL,-1.737
2022-08-23 05:30:00,-1,21034.9,2.9357,0.9996,0.4675,0.3662,0.3777,17.91,1.9798,21459.9,-5.5173,23,0,-0.0576,1.9071,1.9071,6.7714,-1.8626,0,32.2,211.26,4.122,-1,1,0,52.0,21302.6,SL,-1.273
2022-08-23 07:45:00,1,21302.6,-2.4035,0.787,1.0,0.4301,0.0432,20.29,1.193,21372.1,-0.7586,9,0,-0.0512,2.7714,2.7714,0.1877,0.2164,1,59.34,101.23,0.894,-1,0,0,80.0,21384.5,TP,0.384
2022-08-24 00:45:00,-1,21384.5,2.9851,0.3786,0.4875,0.3767,0.1831,18.43,1.1943,21650.0,-3.296,68,0,-0.0347,2.8739,2.8739,1.4525,-0.1688,0,40.36,25.59,0.596,1,0,1,34.0,21420.6,SL,-0.169
2022-08-24 05:45:00,1,21420.6,-3.3981,0.6631,0.1708,0.3436,0.0505,22.76,1.2094,21501.5,-1.0993,20,0,-0.0539,0.6156,0.6156,2.3956,-0.6396,0,56.61,67.68,0.713,1,1,0,61.0,21509.4,TP,0.415
2022-08-24 22:15:00,-1,21509.4,2.9055,0.8336,0.4369,0.3296,0.2304,34.32,1.4979,21803.7,-4.151,66,0,0.0187,2.7307,2.7307,1.7532,-0.0934,0,36.04,154.75,2.825,1,0,0,48.0,21555.6,SL,-0.215
2022-08-25 01:45:00,1,21555.6,-3.4006,0.953,0.1374,0.3301,0.1542,26.62,1.1048,21725.3,-2.3853,14,0,-0.0664,0.5594,2.6158,1.7809,0.6416,1,51.6,25.99,0.319,1,1,0,75.0,21571.8,TP,0.075
2022-08-25 15:30:00,-1,21571.8,3.3146,0.5004,0.8715,0.3493,0.1708,16.79,0.8468,21776.8,-2.7208,55,0,-0.0788,1.955,1.955,1.0897,-0.2883,0,41.3,65.49,0.888,1,0,1,33.0,21640.0,SL,-0.316
2022-08-26 12:45:00,1,21640.0,-2.5628,1.1797,0.7778,0.5284,0.2277,43.63,1.5741,21707.0,-0.5859,85,0,0.0834,2.1127,2.1127,9.6962,-4.5873,0,68.66,212.84,1.053,-1,0,0,100.0,21163.7,SL,-2.201
2022-08-26 14:45:00,-1,21163.7,2.546,0.7106,0.1168,0.8398,0.1701,35.19,1.1849,21881.6,-4.0391,8,0,-0.0471,3.5587,3.5587,-0.0028,2.4622,1,35.57,605.36,1.371,1,0,0,100.0,20080.4,TP,5.119
2022-08-28 02:30:00,1,20080.4,-3.6802,0.1985,0.0,0.306,0.1478,15.12,1.3604,20100.0,-0.3189,143,0,0.0643,0.0016,0.0016,2.2717,-0.0737,0,57.25,203.78,3.436,-1,0,0,53.0,19934.2,SL,-0.728
2022-08-28 13:00:00,-1,19934.2,3.0406,0.2522,0.5397,0.2347,0.4118,19.55,1.0215,20104.1,-3.6309,42,0,-0.0326,2.6906,2.6906,4.6823,-0.291,0,37.09,62.04,1.313,-1,1,1,31.0,20122.6,SL,-0.945
2022-08-28 16:15:00,1,20122.6,-2.9029,0.5995,0.5857,0.325,0.1966,21.02,1.1332,20104.9,0.2707,13,0,0.0467,-0.0015,-0.0015,2.5448,-0.5536,0,66.34,50.66,0.368,-1,0,0,85.0,19943.3,SL,-0.891
2022-08-28 22:30:00,-1,19943.3,3.4936,0.6197,1.0,0.3083,0.051,12.47,0.9873,20060.0,-1.8981,25,0,0.012,6.8215,6.8215,0.322,0.4443,1,44.39,69.18,1.652,-1,1,1,19.0,19863.3,TP,0.401
2022-08-29 03:45:00,1,19863.3,-2.7316,0.1167,0.8811,0.3666,0.0465,24.24,0.7044,19963.1,-1.3704,21,0,-0.0617,0.9859,0.9859,1.6176,-0.3338,0,58.3,73.78,0.538,-1,0,0,83.0,20126.8,TP,1.327
2022-08-30 14:00:00,-1,20126.8,2.0927,1.8487,0.1469,0.3924,0.412,18.03,2.5692,20511.8,-4.8751,137,0,-0.117,7.1443,7.4152,0.1241,0.5331,1,26.44,275.55,4.007,1,0,0,66.0,19973.1,TP,0.764
2022-08-30 19:15:00,1,19973.1,-3.3485,0.396,0.2422,0.5905,0.1037,31.66,1.3516,20136.6,-1.3864,21,0,-0.1214,0.7089,0.7089,1.9248,-0.1252,0,55.25,234.27,1.211,-1,0,0,77.0,20193.9,TP,1.105
2022-08-31 09:15:00,-1,20193.9,2.7617,0.0615,0.1189,0.3864,0.2474,22.78,0.6253,20488.0,-3.7686,56,0,-0.0173,0.4344,0.4344,2.8973,-0.3922,0,45.21,55.09,0.78,1,0,0,37.0,20153.7,TP,0.199
2022-08-31 22:00:00,1,20153.7,-3.6942,1.3982,0.0758,0.4521,0.0351,18.08,1.6363,20332.9,-1.9667,51,0,-0.0248,0.1646,0.5553,2.5396,-0.0848,0,48.9,30.96,0.518,1,1,0,65.0,20064.2,SL,-0.444
2022-09-01 00:45:00,-1,20064.2,3.6169,1.3996,0.8652,0.484,0.1499,13.81,1.6889,20332.9,-2.7672,11,0,-0.0097,0.0814,1.3378,1.4428,0.1146,1,47.28,62.47,1.651,1,0,0,56.0,20072.1,SL,-0.039
2022-09-01 11:45:00,1,20072.1,-3.3173,0.1847,0.1587,0.3345,0.1497,23.74,0.9295,20111.7,-0.5899,44,0,0.0114,0.3575,0.3575,7.5358,-2.0521,0,60.0,24.7,0.45,1,1,0,33.0,19931.2,SL,-0.702
2022-09-01 14:15:00,-1,19931.2,3.4637,0.7248,0.8182,0.468,0.0438,24.35,1.4571,20124.6,-2.0736,10,0,-0.0182,3.9134,3.9134,0.0933,0.6683,1,45.66,119.34,1.969,1,0,1,6.0,20013.1,SL,-0.411
2022-09-01 20:15:00,1,20013.1,-2.8645,0.6656,0.6278,0.5128,0.2437,22.53,1.0602,20027.1,-0.1364,24,0,0.0055,1.5855,1.5855,0.2046,0.2638,1,60.83,269.12,2.637,-1,0,0,71.0,20084.0,TP,0.354
2022-09-02 17:00:00,-1,20084.0,2.9769,0.5667,0.4788,0.3989,0.0113,22.04,1.0872,20435.0,-4.3812,83,0,-0.0193,4.0704,4.0704,0.3545,0.4426,1,36.92,104.65,0.326,1,0,0,61.0,19848.8,TP,1.171
2022-09-04 00:15:00,1,19848.8,-2.7252,0.2496,0.78,0.1797,0.2889,20.35,0.9814,19855.6,-0.1907,125,0,0.0538,0.0252,0.0252,2.8993,-0.3648,0,62.35,33.21,1.986,-1,0,0,87.0,19701.4,SL,-0.743
2022-09-04 06:45:00,-1,19701.4,2.767,0.6694,0.3592,0.1623,0.2547,15.16,1.6547,19813.0,-3.4908,26,0,-0.0845,3.4845,3.4845,4.742,-0.7426,0,34.2,79.1,4.995,-1,1,0,50.0,19789.1,SL,-0.445
2022-09-04 09:15:00,1,19789.1,-3.1932,0.2361,0.1906,0.259,0.0212,23.15,0.6244,19830.0,-0.798,10,0,0.0042,1.2468,2.9443,2.6692,-0.3088,0,56.53,18.09,0.391,-1,0,0,93.0,19728.1,SL,-0.308
2022-09-05 05:15:00,-1,19728.1,2.5024,1.3833,0.2191,0.2847,0.3164,17.34,1.7715,19972.1,-4.3441,80,0,-0.0774,0.7673,0.7673,1.346,-0.1769,0,34.44,64.04,2.232,1,0,0,35.0,19895.5,SL,-0.849
2022-09-05 15:00:00,1,19895.5,-2.6961,0.9686,0.7235,0.2688,0.2097,21.27,1.3594,19875.1,0.3815,39,0,0.0963,1.0191,1.0191,4.196,-0.7926,0,67.89,184.52,3.676,1,1,0,72.0,19705.4,SL,-0.955
2022-09-05 18:30:00,-1,19705.4,3.1834,0.2658,0.7161,0.2863,0.0751,26.0,0.8489,19950.0,-4.335,14,0,0.0007,0.2357,0.2357,2.8941,-0.6146,0,38.5,42.31,0.677,1,0,0,70.0,19911.3,SL,-1.045
2022-09-06 00:15:00,1,19911.3,-2.8521,0.7514,0.6225,0.2921,0.2816,21.1,1.207,19876.8,0.5932,23,0,0.0354,4.6648,4.6648,4.2349,-0.678,0,65.38,86.86,2.689,1,1,0,44.0,19773.4,SL,-0.693
2022-09-06 01:45:00,-1,19773.4,2.1923,1.1465,0.0502,0.494,0.0286,28.9,1.7955,20182.6,-4.1889,6,0,0.0283,1.1097,1.1097,1.2386,-0.4314,0,44.13,282.6,3.383,1,0,0,98.0,20014.0,SL,-1.217
2022-09-06 08:45:00,1,20014.0,-2.6014,0.7323,0.8293,0.2927,0.3611,17.96,1.2103,19985.1,0.4933,28,0,-0.0148,0.2765,0.2765,5.1178,-1.1677,0,65.4,91.5,1.314,1,1,0,79.0,19737.2,SL,-1.383
2022-09-06 14:00:00,-1,19737.2,3.0979,0.5756,0.5599,0.3829,0.3605,16.88,1.6354,20030.2,-3.8767,21,0,-0.0453,0.8283,11.2358,1.9582,3.8926,1,34.23,246.26,3.846,1,0,0,53.0,18841.7,TP,4.537
2022-09-07 13:45:00,1,18841.7,-3.4009,0.7611,0.1358,0.3124,0.0792,23.87,1.1008,18930.0,-1.5001,95,0,0.0332,2.042,5.7845,0.423,1.2393,1,59.13,73.48,1.193,-1,0,0,28.0,19177.8,TP,1.784
2022-09-08 07:30:00,-1,19177.8,3.4569,0.9312,0.805,0.3606,0.0522,17.88,1.498,19383.1,-2.9686,71,0,-0.0825,0.4815,0.7114,3.1377,0.2414,1,42.13,89.16,1.336,1,0,0,61.0,19332.6,SL,-0.807
2022-09-08 11:15:00,1,19332.6,-3.1339,0.4911,0.3126,0.3149,0.0721,20.19,0.7144,19394.8,-1.0216,15,0,0.0639,0.6898,0.6898,5.2573,-0.764,0,59.4,34.53,0.227,1,1,0,55.0,19143.9,SL,-0.976
2022-09-08 12:45:00,-1,19143.9,2.7397,0.1871,0.3296,0.3964,0.0491,19.44,1.5273,19394.8,-3.3062,6,0,-0.0744,1.7315,1.7315,2.8042,-0.3019,0,39.12,145.46,0.942,1,0,0,59.0,19228.4,SL,-0.441
2022-09-08 13:45:00,1,19228.4,-3.5642,1.1433,0.0545,0.5572,0.0018,20.22,1.2665,19394.8,-1.553,4,0,-0.0177,1.1116,1.1116,1.2506,-0.13,0,49.62,247.53,1.62,1,1,0,76.0,21281.1,TP,10.675
2022-09-10 07:45:00,-1,21281.1,2.6157,1.1345,0.2439,0.3839,0.0262,36.69,1.5005,21671.4,-4.7768,168,0,0.0138,0.2864,1.2973,1.3475,-0.1621,0,39.19,187.96,1.837,1,0,0,55.0,21326.1,SL,-0.211
2022-09-10 17:00:00,1,21326.1,-3.4253,0.983,0.1903,0.4002,0.0169,31.42,1.3731,21446.4,-1.4094,37,0,-0.0076,3.4609,5.5522,0.4733,1.8728,1,53.7,72.35,1.044,1,1,1,56.0,21446.5,TP,0.565
2022-09-11 06:45:00,-1,21446.5,2.9242,0.261,0.4451,0.3537,0.2648,17.21,1.3801,21669.0,-2.9328,55,0,-0.1173,0.1595,0.1595,3.7237,-0.7805,0,38.75,59.22,1.333,1,0,1,28.0,21673.5,SL,-1.058
2022-09-11 08:45:00,1,21673.5,-3.0953,0.0269,0.3629,0.3436,0.1737,16.91,0.6956,21729.0,-0.7453,8,0,0.0514,0.3048,0.3048,2.1957,-0.6123,0,59.47,63.68,1.125,1,1,0,46.0,21666.6,SL,-0.032
