时间,信号,出入场,入场后最高值,最低值,止盈止损,盈亏,4h方向,前20根_涨跌幅,前20根_ATR变化,前20根_ER变化,前20根_ADX变化,前20根_ST距离变化,前50根_ST翻转次数,前50根_高低点次数,前50根_趋势持续时间,前100根_趋势生命周期,前100根_横盘周期,前100根_波动周期,行情状态,行情状态_中文,分类置信度,可交易,ER估算,ADX估算,ADX斜率
2022/9/2 18:00,-1,19935.3->19914,20078.6,19590.0,TP,0.107,-1,-1.3652,0.0321,0.1751,-2.6208,-2.9035,3,13,1,6,42,0,consolidation,震荡吸收期,50,False,0.425,22.4,-2.6
2022/9/5 0:00,1,19914->18956.7,20182.6,18888.0,SL,-4.807,-1,0.9947,0.1786,0.1715,-7.1233,6.3908,1,16,1,5,54,0,consolidation,震荡吸收期,50,False,0.421,17.9,-7.1
2022/9/6 18:00,-1,18956.7->19362.9,19457.6,18505.7,SL,-2.143,-1,-3.5311,0.6254,0.2516,11.302,-5.8329,2,12,1,4,42,7,trend_running,趋势运行期,80,True,0.502,36.3,11.3
2022/9/7 21:00,1,19362.9->21196.3,22800.0,19012.5,TP,9.469,-1,3.1765,-0.1236,-0.1103,-3.3179,7.0014,2,9,1,4,26,16,consolidation,震荡吸收期,50,False,0.14,21.7,-3.3
2022/9/13 13:00,-1,21196.3->19912.3,21518.9,19320.0,TP,6.058,1,-4.2647,0.442,0.0347,-12.7239,-7.7775,1,16,1,2,0,1,consolidation,震荡吸收期,50,False,0.285,12.3,-12.7
2022/9/17 2:00,1,19912.3->19632.9,20192.0,19610.8,SL,-1.403,-1,1.2225,0.0623,-0.1499,-6.886,6.0762,1,16,1,3,0,11,consolidation,震荡吸收期,50,False,0.1,18.1,-6.9
2022/9/18 17:00,-1,19632.9->19300.7,19765.7,18235.2,TP,1.692,-1,-1.42,0.1163,0.2608,3.5979,-5.4738,2,14,1,3,30,0,consolidation,震荡吸收期,50,False,0.511,28.6,3.6
2022/9/19 14:00,1,19300.7->18973,19684.0,18727.3,SL,-1.698,-1,-2.7171,0.4938,-0.2238,24.8567,6.6521,2,13,1,4,30,11,consolidation,震荡吸收期,50,False,0.026,49.9,24.9
2022/9/20 18:00,-1,18973->19635.6,19995.0,18600.0,SL,-3.492,-1,-4.2529,-0.0089,0.1112,-14.5523,-6.4035,3,15,1,5,39,16,consolidation,震荡吸收期,50,False,0.361,10.4,-14.6
2022/9/21 18:00,1,19635.6->18487,19995.0,18144.5,SL,-5.85,-1,4.8766,0.0258,0.2894,2.6659,7.1391,2,15,1,5,55,0,trend_running,趋势运行期,80,True,0.539,27.7,2.7
2022/9/21 22:00,-1,18487->19289.1,19526.8,18144.5,SL,-4.339,-1,-2.8674,1.1073,-0.0302,-1.5584,-0.8992,3,15,1,6,54,4,trend_continuation,趋势延续期,70,False,0.22,23.4,-1.6
2022/9/23 23:00,1,19289.1->18789.9,19404.3,18635.0,SL,-2.588,-1,-0.2976,0.121,-0.2295,2.1827,3.9013,2,11,1,5,73,9,consolidation,震荡吸收期,50,False,0.02,27.2,2.2
2022/9/25 22:00,-1,18789.9->19083,19318.9,18635.0,SL,-1.56,-1,-1.0887,0.0946,0.0995,-1.6553,-5.2296,2,16,1,4,91,11,trend_continuation,趋势延续期,70,False,0.35,23.3,-1.7
2022/9/26 9:00,1,19083->18958.4,20380.3,18805.1,SL,-0.653,-1,1.8169,0.28,-0.0153,8.4285,3.1249,2,18,1,4,96,7,trend_initiation,趋势启动期,75,True,0.235,33.4,8.4
2022/9/27 17:00,-1,18958.4->19488.9,19498.0,18461.9,SL,-2.798,1,0.1147,0.6626,-0.116,30.5047,-6.8202,3,17,1,5,82,1,consolidation,震荡吸收期,50,False,0.134,55.5,30.5
2022/9/28 15:00,1,19488.9->19196.2,20176.8,18842.4,SL,-1.502,-1,1.5875,-0.2029,0.0642,-10.0851,6.2182,2,16,1,5,64,7,consolidation,震荡吸收期,50,False,0.314,14.9,-10.1
2022/10/2 11:00,-1,19196.2->19335.2,19492.7,18920.0,SL,-0.724,-1,-1.1927,-0.0834,0.0917,2.225,-4.8095,1,15,1,3,80,0,trend_continuation,趋势延续期,70,False,0.342,27.2,2.2
2022/10/3 15:00,1,19335.2->19961.1,20462.4,19312.2,TP,3.237,-1,0.8168,0.2073,0.0863,-9.7778,4.7373,2,17,1,3,88,28,consolidation,震荡吸收期,50,False,0.336,15.2,-9.8
2022/10/6 23:00,-1,19961.1->19157.9,20052.8,18155.0,TP,4.024,1,-2.261,-0.0965,0.2966,-9.055,-6.079,1,12,1,3,37,0,consolidation,震荡吸收期,50,False,0.547,15.9,-9.1
2022/10/13 17:00,1,19157.9->19363.6,19954.8,19064.6,TP,1.074,-1,-0.4756,0.8514,-0.1531,20.1022,5.1554,1,11,1,2,13,5,consolidation,震荡吸收期,50,False,0.097,45.1,20.1
2022/10/14 17:00,-1,19363.6->19333.6,19421.7,18975.7,TP,0.155,1,-0.5293,-0.1288,-0.0985,-8.7245,-6.1321,2,11,1,3,13,24,consolidation,震荡吸收期,50,False,0.151,16.3,-8.7
2022/10/16 20:00,1,19333.6->19217,19709.2,19090.1,SL,-0.603,1,1.2404,-0.0356,0.4268,-6.7211,6.3971,1,16,1,4,13,37,consolidation,震荡吸收期,50,False,0.677,18.3,-6.7
2022/10/18 19:00,-1,19217->19128.8,19427.5,18648.9,TP,0.459,1,-1.6759,0.1258,-0.1934,-1.0625,-6.3428,2,14,1,4,8,9,consolidation,震荡吸收期,50,False,0.057,23.9,-1.1
2022/10/21 16:00,1,19128.8->19335.7,19691.9,19070.1,TP,1.082,-1,0.7094,0.1218,0.0496,9.2547,5.9659,1,13,1,3,3,0,consolidation,震荡吸收期,50,False,0.3,34.3,9.3
2022/10/24 5:00,-1,19335.7->19490.3,19542.0,19161.0,SL,-0.8,1,0.7892,0.3348,0.1481,19.0941,-5.9713,1,15,1,3,48,3,consolidation,震荡吸收期,50,False,0.398,44.1,19.1
2022/10/25 14:00,1,19490.3->20290.4,21020.5,19444.1,TP,4.105,1,0.7453,-0.0837,0.0117,-4.3214,5.9876,2,12,1,4,73,10,consolidation,震荡吸收期,50,False,0.262,20.7,-4.3
2022/10/27 23:00,-1,20290.4->20630.9,20746.8,20000.0,SL,-1.678,1,-2.3168,0.0084,0.0599,-22.3724,-6.1464,1,15,1,4,35,0,consolidation,震荡吸收期,50,False,0.31,2.6,-22.4
2022/10/28 17:00,1,20630.9->20626.7,21080.0,20509.7,SL,-0.02,1,1.4444,0.153,-0.0486,8.3179,3.3088,2,14,1,4,31,0,trend_initiation,趋势启动期,75,True,0.201,33.3,8.3
2022/10/30 23:00,-1,20626.7->20609.9,20846.0,20032.2,TP,0.081,1,-0.8959,0.0101,0.1537,-0.8871,-5.2924,1,16,1,4,28,0,consolidation,震荡吸收期,50,False,0.404,24.1,-0.9
2022/11/4 7:00,1,20609.9->20901.1,21475.9,20367.6,TP,1.413,1,2.3666,-0.0715,0.0679,-8.4341,6.6998,1,12,1,2,54,8,consolidation,震荡吸收期,50,False,0.318,16.6,-8.4
2022/11/7 0:00,-1,20901.1->19338.2,21067.3,19220.0,TP,7.478,1,-1.5129,0.0844,0.3673,-0.8509,-5.8345,1,16,1,3,26,17,consolidation,震荡吸收期,50,False,0.617,24.1,-0.9
2022/11/8 17:00,1,19338.2->18255.9,20438.1,16888.0,SL,-5.597,-1,-1.5067,0.9379,-0.1039,18.552,6.4341,2,12,1,3,11,25,consolidation,震荡吸收期,50,False,0.146,43.6,18.6
2022/11/8 19:00,-1,18255.9->17641.1,18721.6,15511.1,TP,3.368,-1,-9.6462,1.8459,0.1873,11.9468,-1.1721,3,13,1,4,11,26,panic_release,恐慌释放期,75,True,0.437,36.9,11.9
2022/11/10 14:00,1,17641.1->16585.3,18193.4,16366.0,SL,-5.985,-1,6.3711,-0.0966,-0.4578,-15.3326,7.2495,3,12,1,5,11,45,consolidation,震荡吸收期,50,False,0.0,9.7,-15.3
2022/11/13 10:00,-1,16585.3->16823.2,16885.0,15820.0,SL,-1.434,-1,-2.1549,-0.2349,0.2742,0.4895,-5.2042,1,12,1,3,37,3,consolidation,震荡吸收期,50,False,0.524,25.5,0.5
2022/11/14 7:00,1,16823.2->16436.3,17198.7,16189.6,SL,-2.3,-1,-0.1441,0.7609,-0.2538,25.9912,6.024,2,12,1,4,39,26,consolidation,震荡吸收期,50,False,0.0,51.0,26.0
2022/11/16 15:00,-1,16436.3->16887.5,16988.8,16381.3,SL,-2.745,-1,-2.1472,-0.3265,0.1065,-6.5368,-4.9375,1,11,1,4,35,11,consolidation,震荡吸收期,50,False,0.356,18.5,-6.5
2022/11/18 1:00,1,16887.5->16522.3,16988.8,16458.0,SL,-2.163,-1,2.2054,-0.0328,0.245,-6.9534,6.3085,2,16,1,4,21,15,consolidation,震荡吸收期,50,False,0.495,18.0,-7.0
2022/11/20 12:00,-1,16522.3->16119.2,16622.1,15450.0,TP,2.44,-1,-0.8015,0.1628,0.2036,11.5113,-5.4701,1,16,1,4,71,6,trend_initiation,趋势启动期,75,True,0.454,36.5,11.5
2022/11/22 14:00,1,16119.2->16458.4,16810.8,16044.9,TP,2.104,-1,1.2484,0.222,-0.2014,9.9496,6.98,1,14,1,3,51,34,consolidation,震荡吸收期,50,False,0.049,34.9,9.9
2022/11/26 23:00,-1,16458.4->16483.5,16598.3,16000.0,SL,-0.153,1,-1.1851,-0.0296,0.137,-4.4351,-6.0096,1,16,1,2,45,22,consolidation,震荡吸收期,50,False,0.387,20.6,-4.4
2022/11/29 5:00,1,16483.5->16931.2,17335.5,16333.8,TP,2.716,-1,1.3208,0.1286,-0.1578,-17.0381,5.7232,1,14,1,3,72,5,consolidation,震荡吸收期,50,False,0.092,8.0,-17.0
2022/12/2 4:00,-1,16931.2->17061.7,17169.2,16776.8,SL,-0.771,1,-1.2173,0.0097,-0.1976,-17.8279,-6.0421,1,16,1,3,18,0,consolidation,震荡吸收期,50,False,0.052,7.2,-17.8
2022/12/4 18:00,1,17061.7->17056.3,17420.1,16974.6,SL,-0.032,1,0.8882,0.0641,-0.1854,6.4435,5.8522,1,13,1,3,53,10,consolidation,震荡吸收期,50,False,0.065,31.4,6.4
2022/12/5 17:00,-1,17056.3->17247.2,17284.2,16686.0,SL,-1.119,1,-0.4376,0.1825,-0.3022,12.7397,-6.2266,2,13,1,4,53,3,consolidation,震荡吸收期,50,False,0.0,37.7,12.7
2022/12/8 18:00,1,17247.2->17112.5,17353.9,16962.2,SL,-0.781,-1,0.7177,-0.0039,0.0029,-11.7086,5.7213,1,12,1,4,21,1,consolidation,震荡吸收期,50,False,0.253,13.3,-11.7
2022/12/11 21:00,-1,17112.5->17174.4,17220.0,16870.6,SL,-0.362,1,-0.349,0.0412,0.0543,-0.7379,-5.0915,1,14,1,3,52,10,consolidation,震荡吸收期,50,False,0.304,24.3,-0.7
2022/12/12 21:00,1,17174.4->17768.3,18377.1,17083.1,TP,3.458,-1,0.991,-0.0547,-0.175,2.1018,6.7399,2,11,1,4,52,14,consolidation,震荡吸收期,50,False,0.075,27.1,2.1
2022/12/14 20:00,-1,17768.3->16726.7,17941.6,16248.6,TP,5.862,1,-0.1526,0.3619,-0.4633,7.2183,-6.3499,2,12,1,4,38,27,consolidation,震荡吸收期,50,False,0.0,32.2,7.2
2022/12/20 3:00,1,16726.7->16637.2,17061.4,16614.4,SL,-0.535,-1,0.0042,0.4129,-0.0147,3.3711,3.9853,1,11,1,2,0,21,consolidation,震荡吸收期,50,False,0.235,28.4,3.4
2022/12/22 15:00,-1,16637.2->16801.1,16860.0,16568.2,SL,-0.985,1,-0.4965,-0.0888,-0.0064,-3.3266,-4.6484,1,17,1,3,35,21,consolidation,震荡吸收期,50,False,0.244,21.7,-3.3
2022/12/22 21:00,1,16801.1->16795,16965.7,16717.9,SL,-0.036,1,-0.2039,0.0868,0.0841,9.8555,1.2452,2,15,1,4,37,19,consolidation,震荡吸收期,50,False,0.334,34.9,9.9
2022/12/25 19:00,-1,16795->16894.8,16903.1,16731.3,SL,-0.594,1,-0.3255,0.0438,0.1713,18.87,-4.4734,1,13,1,4,75,9,consolidation,震荡吸收期,50,False,0.421,43.9,18.9
2022/12/26 2:00,1,16894.8->16802,16968.9,16738.4,SL,-0.549,1,0.1658,0.0946,0.0749,18.5858,0.9286,2,13,1,5,68,11,consolidation,震荡吸收期,50,False,0.325,43.6,18.6
2022/12/27 15:00,-1,16802->16581.6,16838.8,16340.9,TP,1.312,1,-0.4031,0.074,0.0905,3.9919,-5.1217,3,12,1,4,68,11,consolidation,震荡吸收期,50,False,0.341,29.0,4.0
2022/12/31 0:00,1,16581.6->16543.7,16644.9,16477.6,SL,-0.229,-1,-0.0072,0.1152,-0.2575,15.9456,5.1189,1,14,1,3,27,0,consolidation,震荡吸收期,50,False,0.0,40.9,15.9
2023/1/1 9:00,-1,16543.7->16588.8,16625.0,16510.0,SL,-0.273,-1,-0.542,-0.0077,0.0522,7.6878,-6.6118,2,12,1,3,44,0,consolidation,震荡吸收期,50,False,0.302,32.7,7.7
2023/1/2 0:00,1,16588.8->16635.7,16799.3,16548.1,TP,0.283,-1,0.5562,-0.0533,0.2227,-2.0261,2.9819,3,12,1,4,55,4,consolidation,震荡吸收期,50,False,0.473,23.0,-2.0
2023/1/3 17:00,-1,16635.7->16861.9,16910.0,16610.4,SL,-1.36,-1,-0.7936,0.0575,-0.221,-9.7925,-6.3027,2,13,1,5,40,10,consolidation,震荡吸收期,50,False,0.029,15.2,-9.8
2023/1/4 4:00,1,16861.9->16733.7,16988.0,16708.9,SL,-0.76,1,0.8793,0.0738,0.2661,-10.5888,2.2157,2,10,1,5,45,1,consolidation,震荡吸收期,50,False,0.516,14.4,-10.6
2023/1/6 12:00,-1,16733.7->16831.7,16851.8,16680.7,SL,-0.586,1,-0.5702,-0.0355,0.2327,0.6383,-4.9938,1,16,1,4,27,5,consolidation,震荡吸收期,50,False,0.483,25.6,0.6
2023/1/6 16:00,1,16831.7->20883.8,21664.6,16809.9,TP,24.074,1,-0.0985,0.0752,-0.0352,3.7694,1.1881,2,16,1,5,30,5,consolidation,震荡吸收期,50,False,0.215,28.8,3.8
2023/1/18 17:00,-1,20883.8->21100,21179.1,20623.8,SL,-1.035,1,-2.165,0.3879,0.1016,-2.9797,-5.0606,1,16,1,2,52,7,consolidation,震荡吸收期,50,False,0.352,22.0,-3.0
2023/1/19 20:00,1,21100->22586.3,23379.0,20860.4,TP,7.044,1,1.9208,-0.3678,0.1707,-6.3257,6.4279,2,10,1,3,49,4,consolidation,震荡吸收期,50,False,0.421,18.7,-6.3
2023/1/22 21:00,-1,22586.3->23095.8,23185.2,22320.4,SL,-2.256,1,-1.4956,-0.2024,0.1653,-29.7678,-4.252,1,13,1,3,20,4,consolidation,震荡吸收期,50,False,0.415,0.0,-29.8
2023/1/24 6:00,1,23095.8->22650.6,23153.1,22457.1,SL,-1.928,1,0.9131,0.0614,0.1419,-1.3412,4.549,2,16,1,3,36,0,consolidation,震荡吸收期,50,False,0.392,23.7,-1.3
2023/1/25 0:00,-1,22650.6->22930.1,23818.7,22332.1,SL,-1.234,1,-1.9315,0.1259,0.1845,1.9747,-2.7262,2,15,1,4,38,0,consolidation,震荡吸收期,50,False,0.434,27.0,2.0
2023/1/25 22:00,1,22930.1->23243.7,23963.0,22526.3,TP,1.368,1,4.6512,0.1054,0.1422,4.115,7.319,3,11,1,5,38,0,trend_initiation,趋势启动期,75,True,0.392,29.1,4.1
2023/1/30 10:00,-1,23243.7->23566.1,23652.4,22483.0,SL,-1.387,1,-1.494,0.0334,-0.2446,4.0589,-6.7617,1,12,1,2,33,0,consolidation,震荡吸收期,50,False,0.005,29.1,4.1
2023/2/1 20:00,1,23566.1->23558.7,24252.7,23323.4,SL,-0.031,-1,1.2971,0.0565,0.1,-4.2916,4.2119,1,14,1,3,31,2,consolidation,震荡吸收期,50,False,0.35,20.7,-4.3
2023/2/2 22:00,-1,23558.7->22931.9,23722.5,22617.6,TP,2.661,1,-1.7998,0.0122,-0.1633,-10.8845,-5.3747,2,14,1,4,20,0,consolidation,震荡吸收期,50,False,0.087,14.1,-10.9
2023/2/7 18:00,1,22931.9->22967.9,23457.1,22673.8,TP,0.157,-1,1.7743,0.0304,0.3307,-8.622,6.2872,1,14,1,2,20,6,consolidation,震荡吸收期,50,False,0.581,16.4,-8.6
2023/2/8 16:00,-1,22967.9->21812.1,23049.9,21440.0,TP,5.032,-1,-1.4228,-0.3279,0.0222,2.4302,-6.3612,2,10,1,3,30,5,trend_continuation,趋势延续期,70,False,0.272,27.4,2.4
2023/2/12 0:00,1,21812.1->21793.3,22083.5,21628.5,SL,-0.086,-1,0.7751,-0.1507,0.1809,-22.8016,5.9481,1,14,1,3,8,5,consolidation,震荡吸收期,50,False,0.431,2.2,-22.8
2023/2/12 22:00,-1,21793.3->22039.6,22319.8,21356.5,SL,-1.13,-1,-0.3534,0.1343,-0.1961,4.7429,-6.6617,2,12,1,3,0,7,consolidation,震荡吸收期,50,False,0.054,29.7,4.7
2023/2/14 15:00,1,22039.6->23512.2,25249.9,21855.4,TP,6.682,-1,2.9373,0.1032,0.307,-12.1263,5.6893,2,15,1,4,16,2,consolidation,震荡吸收期,50,False,0.557,12.9,-12.1
2023/2/16 23:00,-1,23512.2->24823.7,25025.0,23337.1,SL,-5.578,1,-2.9644,0.2195,-0.6163,-14.6956,-6.9904,1,9,1,4,21,15,consolidation,震荡吸收期,50,False,0.0,10.3,-14.7
2023/2/17 20:00,1,24823.7->24461.6,25187.0,24055.0,SL,-1.459,-1,3.4372,-0.283,0.2294,-19.8245,5.9905,2,11,1,4,17,7,consolidation,震荡吸收期,50,False,0.479,5.2,-19.8
2023/2/19 18:00,-1,24461.6->24912.9,24985.7,23836.5,SL,-1.845,-1,-1.0879,0.2283,0.1086,9.6789,-6.536,2,14,1,4,32,6,trend_initiation,趋势启动期,75,True,0.359,34.7,9.7
2023/2/20 10:00,1,24912.9->24662.4,25320.0,24279.8,SL,-1.006,-1,0.5215,0.4942,0.0495,3.199,0.7723,2,12,1,5,43,9,consolidation,震荡吸收期,50,False,0.299,28.2,3.2
2023/2/21 17:00,-1,24662.4->24455.6,24750.6,23579.5,TP,0.839,-1,-1.4762,0.2023,-0.1543,6.604,-5.7079,3,15,1,5,74,7,consolidation,震荡吸收期,50,False,0.096,31.6,6.6
2023/2/23 3:00,1,24455.6->23911.5,24602.9,23605.3,SL,-2.225,-1,1.9176,-0.0584,0.062,-3.1767,6.4935,2,13,1,5,63,0,trend_continuation,趋势延续期,70,False,0.312,21.8,-3.2
2023/2/23 12:00,-1,23911.5->23214.9,24226.7,22729.4,TP,2.913,-1,0.6029,-0.0121,-0.3687,-16.357,-0.7098,3,14,1,6,54,0,consolidation,震荡吸收期,50,False,0.0,8.6,-16.4
2023/2/26 3:00,1,23214.9->23284.7,23891.2,23094.0,TP,0.301,-1,0.5151,-0.0562,-0.3248,-3.8883,6.5457,1,17,1,4,15,0,consolidation,震荡吸收期,50,False,0.0,21.1,-3.9
2023/2/27 18:00,-1,23284.7->23696.4,23846.0,23009.7,SL,-1.768,-1,-0.5896,0.1957,-0.0447,-5.8067,-4.9109,2,16,1,3,34,17,consolidation,震荡吸收期,50,False,0.205,19.2,-5.8
2023/3/1 5:00,1,23696.4->23270.6,24009.0,23181.5,SL,-1.797,-1,2.2146,0.2538,-0.0424,3.0355,6.7879,2,12,1,4,52,0,trend_continuation,趋势延续期,70,False,0.208,28.0,3.0
2023/3/2 17:00,-1,23270.6->22360.9,23566.7,21898.0,TP,3.909,-1,-1.1738,-0.2297,-0.0424,-7.5463,-4.3672,2,13,1,4,67,0,consolidation,震荡吸收期,50,False,0.208,17.5,-7.5
2023/3/5 2:00,1,22360.9->22313.8,22608.4,21934.6,SL,-0.211,-1,1.0209,0.0219,0.3438,-10.3505,6.2521,1,13,1,4,29,5,consolidation,震荡吸收期,50,False,0.594,14.6,-10.4
2023/3/7 17:00,-1,22313.8->20500,22359.9,19529.7,TP,8.129,-1,-0.7675,0.1721,0.1393,3.8237,-3.6903,1,17,1,3,50,14,consolidation,震荡吸收期,50,False,0.389,28.8,3.8
2023/3/11 2:00,1,20500->24540.2,26424.2,19769.1,TP,19.708,-1,3.5974,0.0815,-0.4065,-24.9885,6.7985,1,13,1,3,18,30,consolidation,震荡吸收期,50,False,0.0,0.0,-25.0
2023/3/14 21:00,-1,24540.2->25583.2,25897.3,23873.0,SL,-4.25,1,0.6725,0.7381,-0.4316,-2.065,-6.429,1,10,1,3,11,4,consolidation,震荡吸收期,50,False,0.0,22.9,-2.1
2023/3/17 2:00,1,25583.2->27434.4,28400.3,25483.4,TP,7.236,1,4.4698,0.1124,0.4423,10.4567,5.9925,1,16,1,3,33,3,panic_release,恐慌释放期,75,True,0.692,35.5,10.5
2023/3/20 4:00,-1,27434.4->27988.4,28490.0,27142.7,SL,-2.019,1,1.091,0.4383,-0.2103,-1.7933,-4.4792,1,13,1,3,23,0,consolidation,震荡吸收期,50,False,0.04,23.2,-1.8
2023/3/21 17:00,1,27988.4->27314.6,28890.0,26603.6,SL,-2.407,1,1.2535,-0.1483,0.0532,-4.3182,4.3708,2,14,1,3,26,0,trend_continuation,趋势延续期,70,False,0.303,20.7,-4.3
2023/3/22 20:00,-1,27314.6->28464.6,28775.4,26603.6,SL,-4.21,-1,-4.8419,0.7173,0.4258,9.6592,-7.4819,2,14,1,4,53,0,panic_release,恐慌释放期,75,True,0.676,34.7,9.7
2023/3/23 16:00,1,28464.6->27295.6,28643.5,26976.8,SL,-4.107,-1,4.6389,-0.48,0.3546,1.7411,5.8906,3,14,1,5,53,2,consolidation,震荡吸收期,50,False,0.605,26.7,1.7
2023/3/24 22:00,-1,27295.6->28156.7,28221.4,27152.8,SL,-3.155,-1,-2.9961,0.1815,0.1813,8.3362,-5.226,2,14,1,5,70,3,trend_initiation,趋势启动期,75,True,0.431,33.3,8.3
2023/3/26 13:00,1,28156.7->26899.1,28221.4,26503.0,SL,-4.466,-1,1.572,-0.1713,0.0838,-6.7359,5.5601,2,14,1,5,31,10,consolidation,震荡吸收期,50,False,0.334,18.3,-6.7
2023/3/27 15:00,-1,26899.1->27303.2,27508.0,26503.0,SL,-1.502,-1,-3.1275,0.1788,0.1949,-6.3314,-6.2209,2,14,1,5,29,22,consolidation,震荡吸收期,50,False,0.445,18.7,-6.3
2023/3/28 20:00,1,27303.2->27900.7,29183.7,27081.0,TP,2.188,-1,1.689,0.0809,-0.2378,-1.8551,5.831,2,17,1,5,11,9,consolidation,震荡吸收期,50,False,0.012,23.1,-1.9
2023/3/30 18:00,-1,27900.7->28492.2,28674.4,27503.0,SL,-2.12,1,-1.9332,0.1868,-0.1922,-13.3373,-6.4604,2,14,1,4,9,0,consolidation,震荡吸收期,50,False,0.058,11.7,-13.3
2023/3/31 15:00,1,28492.2->28122.7,28831.6,27930.1,SL,-1.297,1,1.9478,0.0031,0.1286,-10.8308,5.5264,2,13,1,5,8,0,consolidation,震荡吸收期,50,False,0.379,14.2,-10.8
2023/4/2 16:00,-1,28122.7->28331.7,28456.0,27560.0,SL,-0.743,1,-1.1354,-0.0122,0.249,0.0299,-5.9553,2,12,1,4,33,0,consolidation,震荡吸收期,50,False,0.499,25.0,0.0
2023/4/3 9:00,1,28331.7->27708.1,28566.5,27202.9,SL,-2.201,1,0.1846,0.3585,-0.0721,26.9159,2.4675,2,13,1,5,34,1,consolidation,震荡吸收期,50,False,0.178,51.9,26.9
2023/4/3 21:00,-1,27708.1->28573.2,28743.0,27202.9,SL,-3.122,1,-0.4698,0.2347,-0.2878,-12.0555,-0.0666,3,13,1,6,34,0,consolidation,震荡吸收期,50,False,0.0,12.9,-12.1
2023/4/5 1:00,1,28573.2->27955.8,28795.0,27808.0,SL,-2.161,1,2.7888,-0.0562,0.2274,-8.3872,6.2495,3,17,1,5,45,3,consolidation,震荡吸收期,50,False,0.477,16.6,-8.4
2023/4/5 16:00,-1,27955.8->28118.7,28314.2,27697.5,SL,-0.583,1,-0.7765,0.0885,-0.2379,11.9895,-2.2594,3,19,1,6,50,4,consolidation,震荡吸收期,50,False,0.012,37.0,12.0
2023/4/9 20:00,1,28118.7->30142,31043.4,28084.7,TP,7.196,1,0.3606,0.0923,0.1662,3.7877,3.9253,1,15,1,2,95,17,consolidation,震荡吸收期,50,False,0.416,28.8,3.8
2023/4/14 16:00,-1,30142->30310.5,30597.7,29970.0,SL,-0.559,1,-0.0334,0.1596,-0.137,1.13,-5.3673,1,15,1,2,16,2,consolidation,震荡吸收期,50,False,0.113,26.1,1.1
2023/4/16 19:00,1,30310.5->29944.6,30556.8,29733.6,SL,-1.207,1,0.6354,-0.0173,0.0812,1.4863,6.7737,1,13,1,3,55,0,consolidation,震荡吸收期,50,False,0.331,26.5,1.5
2023/4/17 1:00,-1,29944.6->29702.7,30096.5,29097.6,TP,0.808,1,-1.55,0.2562,0.1473,-0.857,-2.0629,2,14,1,4,60,0,consolidation,震荡吸收期,50,False,0.397,24.1,-0.9
2023/4/18 8:00,1,29702.7->29199.9,30492.4,28936.0,SL,-1.693,-1,0.8185,-0.1318,-0.2555,12.4327,6.1792,3,10,1,5,48,3,consolidation,震荡吸收期,50,False,0.0,37.4,12.4
2023/4/19 9:00,-1,29199.9->27596,29501.5,27122.9,TP,5.493,1,-3.9829,0.306,-0.0819,-17.4915,-7.292,2,11,1,5,51,1,consolidation,震荡吸收期,50,False,0.168,7.5,-17.5
2023/4/22 18:00,1,27596->27317.5,27999.7,27155.4,SL,-1.009,-1,1.483,-0.3206,-0.1348,-12.4333,5.8342,1,13,1,3,4,0,consolidation,震荡吸收期,50,False,0.115,12.6,-12.4
2023/4/24 9:00,-1,27317.5->28267.6,28308.0,26902.6,SL,-3.478,-1,-1.6055,0.2431,0.2538,1.2706,-5.1683,2,13,1,3,16,0,consolidation,震荡吸收期,50,False,0.504,26.3,1.3
2023/4/25 21:00,1,28267.6->28416.4,30040.1,27219.6,TP,0.526,-1,2.0801,-0.0056,0.222,4.5647,6.0185,2,11,1,4,50,4,consolidation,震荡吸收期,50,False,0.472,29.6,4.6
2023/4/26 20:00,-1,28416.4->29674.9,29898.6,27219.6,SL,-4.429,-1,-1.4528,0.8346,-0.4091,29.7298,-7.5384,2,12,1,5,51,8,consolidation,震荡吸收期,50,False,0.0,54.7,29.7
2023/4/27 19:00,1,29674.9->29318.5,29966.4,28889.2,SL,-1.201,-1,4.775,-0.4552,0.3788,-27.2255,5.4611,3,14,1,5,51,24,consolidation,震荡吸收期,50,False,0.629,0.0,-27.2
2023/5/1 0:00,-1,29318.5->28466.3,29337.3,27662.3,TP,2.907,-1,0.1065,0.3029,-0.0631,2.8322,-5.0183,1,11,1,3,57,31,consolidation,震荡吸收期,50,False,0.187,27.8,2.8
2023/5/2 16:00,1,28466.3->28606.7,29844.0,28107.2,TP,0.493,-1,3.1083,-0.0004,-0.2512,-8.8276,6.648,2,14,1,3,56,2,consolidation,震荡吸收期,50,False,0.0,16.2,-8.8
2023/5/6 14:00,-1,28606.7->28168.7,29150.0,27239.9,TP,1.531,1,-1.56,-0.2161,0.0323,0.9109,-5.5479,1,12,1,3,9,0,trend_continuation,趋势延续期,70,False,0.282,25.9,0.9
2023/5/10 13:00,1,28168.7->27430,28318.9,26700.0,SL,-2.622,-1,2.0357,-0.1535,0.2791,-16.549,6.7055,1,16,1,3,28,0,consolidation,震荡吸收期,50,False,0.529,8.5,-16.5
2023/5/10 18:00,-1,27430->26830.3,27978.0,25791.7,TP,2.186,-1,-0.314,0.4726,0.0201,2.0989,-0.4344,2,16,1,3,26,1,consolidation,震荡吸收期,50,False,0.27,27.1,2.1
